"","Nome_científico","Local","Município","eventDate","decimalLatitude","decimalLongitude","measurementDeterminedBy","coordinate.type.","coordinateUncertaintyInMeters","rightsHolder","year","sigla.UF.","ID.","Situação","Categoria CDB","Subcategoria CDB","Ambiente","Grupo biológico"
"740","Nymphaea maculata","Rio Guaraguaçu","Pontal Do Paraná","2017-04-25T00:00:00",-25.63653,-48.474807,NA,NA,NA,"GBIF",2017,"PR","ID_009533","Presente",NA,NA,NA,NA
"741","Nymphaea maculata","Areia Branca","Timbé Do Sul","2017-08-22T00:00:00",-28.829167,-49.8425,NA,NA,NA,"GBIF",2017,"SC","ID_009534","Presente",NA,NA,NA,NA
"742","Nymphaea maculata","Parque Dois Irmãos, Açude do Meio.","Recife","2015-01-23T00:00:00",-8.039356,-34.933085,NA,NA,NA,"GBIF",2015,"PE","ID_009542","Presente",NA,NA,NA,NA
"743","Nymphaea maculata","Fazenda Itaipava/ Catre","Eldorado","2015-03-28T00:00:00",-24.554278,-48.108472,NA,NA,NA,"GBIF",2015,"SP","ID_009543","Presente",NA,NA,NA,NA
"744","Nymphaea maculata","Campus UFSC; no lago da Trilha do Pessegueirinho","Curitibanos","2015-03-24T00:00:00",-27.293097,-50.617541,NA,NA,NA,"GBIF",2015,"SC","ID_009544","Presente",NA,NA,NA,NA
"745","Nymphaea maculata","Fazenda Itaipava/ Catre","Eldorado","2015-03-28T00:00:00",-24.33154,-48.06305,NA,NA,NA,"GBIF",2015,"SP","ID_009545","Presente",NA,NA,NA,NA
"746","Nymphaea maculata","Fazenda Itaipava/ Catre","Eldorado","2015-03-28T00:00:00",-24.554167,-48.108333,NA,NA,NA,"GBIF",2015,"SP","ID_009546","Presente",NA,NA,NA,NA
"747","Nymphaea maculata","Lago da trilha do Pessegueirinho, Campus universitário","Curitibanos","2015-03-17T00:00:00",-27.1659,-50.3503,NA,NA,NA,"GBIF",2015,"SC","ID_009547","Presente",NA,NA,NA,NA
"748","Nymphaea maculata","Estrada entre BR-101 e canal entre as Lagoas do Peixoto e Pinguela","Osório","2015-04-19T00:00:00",-29.850194,-50.241081,NA,NA,NA,"GBIF",2015,"RS","ID_009551","Presente",NA,NA,NA,NA
"749","Nymphaea maculata","Jardim Botânico de Juiz de Fora","Juiz De Fora","2015-12-10T00:00:00",-21.745599,-43.464736,NA,NA,NA,"GBIF",2015,"MG","ID_009552","Presente",NA,NA,NA,NA
"750","Nymphaea maculata","Na Lagoa Pequena, Campeche.","Florianópolis","2014-02-01T00:00:00",-27.655,-48.476667,NA,NA,NA,"GBIF",2014,"SC","ID_009553","Presente",NA,NA,NA,NA
"751","Nymphaea maculata","Parque Estadual de Itaúnas.","Conceição Da Barra","2014-04-07T00:00:00",-18.445267,-39.833363,NA,NA,NA,"GBIF",2014,"ES","ID_009554","Presente",NA,NA,NA,NA
"752","Nymphaea maculata","Bairro Canguirí","Colombo","2014-04-25T00:00:00",-25.379069,-49.131472,NA,NA,NA,"GBIF",2014,"PR","ID_009555","Presente",NA,NA,NA,NA
"753","Nymphaea maculata","Bairro Canguirí","Colombo","2014-04-25T00:00:00",-25.379167,-49.131389,NA,NA,NA,"GBIF",2014,"PR","ID_009556","Presente",NA,NA,NA,NA
"754","Nymphaea maculata","NA","Conceição Do Mato Dentro","2014-10-04T00:00:00",-19.073408,-43.356611,NA,NA,NA,"GBIF",2014,"MG","ID_009558","Presente",NA,NA,NA,NA
"755","Nymphaea maculata","Distrito de Tarituba. Estrada para a fazenda Chapéu de Sol.","Paraty","2014-11-29T00:00:00",-23.148494,-44.706251,NA,NA,NA,"GBIF",2014,"RJ","ID_009560","Presente",NA,NA,NA,NA
"756","Nymphaea maculata","Rodoanel norte, lote 6, OAE 604.","Guarulhos","2014-12-15T00:00:00",-23.39075,-46.426472,NA,NA,NA,"GBIF",2014,"SP","ID_009561","Presente",NA,NA,NA,NA
"757","Nymphaea maculata","Nascente do córrego Baile. Fazenda Siriema.","Nova Andradina","2014-12-03T00:00:00",-22.063056,-53.361667,NA,NA,NA,"GBIF",2014,"MS","ID_009562","Presente",NA,NA,NA,NA
"758","Nymphaea maculata","Parte da Lagoa Pequena ao lado da estrada, Campeche, Ilha de Santa Catarina.","Florianópolis","2013-03-04T00:00:00",-27.655833,-48.479444,NA,NA,NA,"GBIF",2013,"SC","ID_009563","Presente",NA,NA,NA,NA
"759","Nymphaea maculata","Fazenda Guanabara. Lagoa na margem da estrada. Área antropizada.","Piritiba","2013-07-15T00:00:00",-11.748333,-40.725556,NA,NA,NA,"GBIF",2013,"BA","ID_009565","Presente",NA,NA,NA,NA
"760","Nymphaea maculata","Fazenda Nossa Senhora Aparecida","Encruzilhada","2013-10-19T00:00:00",-15.663306,-41.005361,NA,NA,NA,"GBIF",2013,"BA","ID_009568","Presente",NA,NA,NA,NA
"761","Nymphaea maculata","NA","Encruzilhada","2013-10-19T00:00:00",-15.663333,-41.005278,NA,NA,NA,"GBIF",2013,"BA","ID_009569","Presente",NA,NA,NA,NA
"762","Nymphaea maculata","Parque Estadual de Itaúnas. Próximo a sede do PEI.","Conceição Da Barra","2013-12-05T00:00:00",-18.445267,-39.833363,NA,NA,NA,"GBIF",2013,"ES","ID_009570","Presente",NA,NA,NA,NA
"763","Nymphaea maculata","APA de Conceição da Barra - Quadrado  -  Brejo.","Conceição Da Barra","2012-01-04T00:00:00",-18.646389,-39.7775,NA,NA,NA,"GBIF",2012,"ES","ID_009572","Presente",NA,NA,NA,NA
"764","Nymphaea maculata","Propriedade da família Rickli","Turvo","2012-03-09T00:00:00",-25.045639,-51.557361,NA,NA,NA,"GBIF",2012,"PR","ID_009573","Presente",NA,NA,NA,NA
"765","Nymphaea maculata","Propriedade da família Rickli","Turvo","2012-03-09T00:00:00",-25.02443,-51.33265,NA,NA,NA,"GBIF",2012,"PR","ID_009574","Presente",NA,NA,NA,NA
"766","Nymphaea maculata","NA","Turvo","2012-03-09T00:00:00",-25.045556,-51.557222,NA,NA,NA,"GBIF",2012,"PR","ID_009575","Presente",NA,NA,NA,NA
"767","Nymphaea maculata","UHE Mauá","Ortigueira","2012-03-08T00:00:00",-24.111389,-50.723333,NA,NA,NA,"GBIF",2012,"PR","ID_009576","Presente",NA,NA,NA,NA
"768","Nymphaea maculata","Propriedade do Sr. Flávio","Pariquera-Açu","2012-04-29T00:00:00",-24.800806,-47.849083,NA,NA,NA,"GBIF",2012,"SP","ID_009577","Presente",NA,NA,NA,NA
"769","Nymphaea maculata","Propriedade do Sr. Flávio","Pariquera-Açu","2012-04-29T00:00:00",-24.48029,-47.50567,NA,NA,NA,"GBIF",2012,"SP","ID_009578","Presente",NA,NA,NA,NA
"770","Nymphaea maculata","NA","Pariquera-Açu","2012-04-29T00:00:00",-24.800833,-47.849167,NA,NA,NA,"GBIF",2012,"SP","ID_009579","Presente",NA,NA,NA,NA
"771","Nymphaea maculata","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 1 de monitoramento. Campo nativo, ecossistema de butiazal.","Tapes","2012-12-03T00:00:00",-30.522778,-51.359722,NA,NA,NA,"GBIF",2012,"RS","ID_009580","Presente",NA,NA,NA,NA
"772","Nymphaea maculata","Propriedade de Albino S.B.","Abdon Batista","2011-04-23T00:00:00",-27.583842,-51.056263,NA,NA,NA,"GBIF",2011,"SC","ID_009581","Presente",NA,NA,NA,NA
"773","Nymphaea maculata","Fazenda Guanabara.","Piritiba","2011-05-29T00:00:00",-11.919722,-41.1225,NA,NA,NA,"GBIF",2011,"BA","ID_009583","Presente",NA,NA,NA,NA
"774","Nymphaea maculata","Fazenda Guanabara.","Piritiba","2011-05-29T00:00:00",-11.694982,-40.605377,NA,NA,NA,"GBIF",2011,"BA","ID_009584","Presente",NA,NA,NA,NA
"775","Nymphaea maculata","Jardim Botânico da UFJF - Mata do Krambeck, No reservatório.","Juiz De Fora","2011-08-31T00:00:00",-21.745599,-43.464736,NA,NA,NA,"GBIF",2011,"MG","ID_009585","Presente",NA,NA,NA,NA
"776","Nymphaea maculata","Reservatório Piraquara I.","Piraquara","2011-10-07T00:00:00",-25.472453,-49.052305,NA,NA,NA,"GBIF",2011,"PR","ID_009586","Presente",NA,NA,NA,NA
"777","Nymphaea maculata","NA","Anchieta","2010-01-29T00:00:00",-20.718716,-40.686272,NA,NA,NA,"GBIF",2010,"ES","ID_009587","Presente",NA,NA,NA,NA
"778","Nymphaea maculata","Br 101.","São Gabriel Da Palha","2010-04-30T00:00:00",-18.917222,-39.965,NA,NA,NA,"GBIF",2010,"ES","ID_009591","Presente",NA,NA,NA,NA
"779","Nymphaea maculata","Brazil: Espirito Santo, Sao Gabriel da Palha: Br 101 . 2010-04-30, Leg.: Lima,C.T. de & Lima,S.G. de 331.","NA","2010-04-30T00:00:00",-18.917219,-39.965,NA,NA,NA,"GBIF",2010,"NA","ID_009592","Presente",NA,NA,NA,NA
"780","Nymphaea maculata","Rio Fortuna.","Angelina","2010-04-08T00:00:00",-27.450556,-49.05,NA,NA,NA,"GBIF",2010,"SC","ID_009593","Presente",NA,NA,NA,NA
"781","Nymphaea maculata","Br 101.","São Gabriel Da Palha","2010-04-30T00:00:00",-18.952743,-40.508475,NA,NA,NA,"GBIF",2010,"ES","ID_009594","Presente",NA,NA,NA,NA
"782","Nymphaea maculata","BR 101.","Teixeira De Freitas","2010-05-01T00:00:00",-17.408889,-39.674722,NA,NA,NA,"GBIF",2010,"BA","ID_009595","Presente",NA,NA,NA,NA
"783","Nymphaea maculata","BR 101, sentido município de Valença.","Camamu","2010-05-01T00:00:00",-13.979167,-39.159722,NA,NA,NA,"GBIF",2010,"BA","ID_009596","Presente",NA,NA,NA,NA
"784","Nymphaea maculata","BR 101.","Eunápolis","2010-05-01T00:00:00",-16.277222,-39.581944,NA,NA,NA,"GBIF",2010,"BA","ID_009597","Presente",NA,NA,NA,NA
"785","Nymphaea maculata","Estrada para o município de Morro do Chapéu, fazenda Guanabara.","Piritiba","2010-05-28T00:00:00",-11.75,-40.725,NA,NA,NA,"GBIF",2010,"BA","ID_009598","Presente",NA,NA,NA,NA
"786","Nymphaea maculata","Estrada para o município de Morro do Chapéu, fazenda Guanabara.","Piritiba","2010-05-15T00:00:00",-11.694982,-40.605377,NA,NA,NA,"GBIF",2010,"BA","ID_009600","Presente",NA,NA,NA,NA
"787","Nymphaea maculata","BR 101.","Teixeira De Freitas","2010-05-01T00:00:00",-17.424169,-39.786861,NA,NA,NA,"GBIF",2010,"BA","ID_009601","Presente",NA,NA,NA,NA
"788","Nymphaea maculata","BR 101.","Eunápolis","2010-05-01T00:00:00",-16.29883,-39.606136,NA,NA,NA,"GBIF",2010,"BA","ID_009603","Presente",NA,NA,NA,NA
"789","Nymphaea maculata","Em cultivo no Jardim Botânico Plantarum, canteiro G4.","Nova Odessa","2010-09-22T00:00:00",-22.784115,-47.285161,NA,NA,NA,"GBIF",2010,"SP","ID_009604","Presente",NA,NA,NA,NA
"790","Nymphaea maculata","Estrada para o município de Morro do Chapéu, fazenda Guanabara.","Piritiba","2009-08-14T00:00:00",-11.75,-40.725,NA,NA,NA,"GBIF",2009,"BA","ID_009605","Presente",NA,NA,NA,NA
"791","Nymphaea maculata","Distrito de Porto Feliz, estrada para o município de Piritiba, açude na beira da estrada.","Piritiba","2009-08-15T00:00:00",-11.758611,-40.708056,NA,NA,NA,"GBIF",2009,"BA","ID_009606","Presente",NA,NA,NA,NA
"792","Nymphaea maculata","Brazil: Bahia, Piritiba: Estrada para o municipio de Morro do Chapeu. faszenda Guanabara. 2009-08-14, Leg.: Lima,C.T. de & Lima,S.G. de 191.","NA","2009-08-14T00:00:00",-11.75,-40.724998,NA,NA,NA,"GBIF",2009,"NA","ID_009607","Presente",NA,NA,NA,NA
"793","Nymphaea maculata","Brazil: Bahia, Piritiba: Distrito de Porto Feliz, estrada para o municipio de Piritiba, acude na beira da estrada. 2009-08-15, Leg.: Lima,C.T. de & Lima,S.G. de 209.","NA","2009-08-15T00:00:00",-11.75861,-40.708061,NA,NA,NA,"GBIF",2009,"NA","ID_009608","Presente",NA,NA,NA,NA
"794","Nymphaea maculata","Distrito de Porto Feliz, estrada para o município de Piritiba, açude na beira da estrada.","Piritiba","2009-08-15T00:00:00",-11.694982,-40.605377,NA,NA,NA,"GBIF",2009,"BA","ID_009609","Presente",NA,NA,NA,NA
"795","Nymphaea maculata","Açude na beira da estrada entre o município de Piritiba e o distrito de Porto Feliz.","Piritiba","2009-09-07T00:00:00",-11.744444,-40.650556,NA,NA,NA,"GBIF",2009,"BA","ID_009611","Presente",NA,NA,NA,NA
"796","Nymphaea maculata","Brazil: Bahia, Piritiba: Acude na beira da estrada entre o municipio de Piritiba e o distrito de Porto Feliz. 2009-09-07, Leg.: Lima,C.T. de & Lima,S.G. de 236.","NA","2009-09-07T00:00:00",-11.74444,-40.650558,NA,NA,NA,"GBIF",2009,"NA","ID_009612","Presente",NA,NA,NA,NA
"797","Nymphaea maculata","Parque Estadual de Dois Irmãos, Açude do Prata.","Recife","2009-10-10T00:00:00",-8.0075,-34.948611,NA,NA,NA,"GBIF",2009,"PE","ID_009614","Presente",NA,NA,NA,NA
"798","Nymphaea maculata","Parque Estadual de Dois Irmãos, Açude do Prata.","Recife","2009-10-10T00:00:00",-8.007778,-34.948611,NA,NA,NA,"GBIF",2009,"PE","ID_009617","Presente",NA,NA,NA,NA
"799","Nymphaea maculata","Mata do Krambeck, Sítio Malícia.","Juiz De Fora","2008-03-25T00:00:00",-21.745599,-43.464736,NA,NA,NA,"GBIF",2008,"MG","ID_009620","Presente",NA,NA,NA,NA
"800","Nymphaea maculata","Estância Dourados","Tamarana","2008-05-22T00:00:00",-23.822272,-51.051981,NA,NA,NA,"GBIF",2008,"PR","ID_009622","Presente",NA,NA,NA,NA
"801","Nymphaea maculata","Parque Estadual Lago Azul (PELA)","Campo Mourão","2008-07-10T00:00:00",-24.100889,-52.304139,NA,NA,NA,"GBIF",2008,"PR","ID_009623","Presente",NA,NA,NA,NA
"802","Nymphaea maculata","NA","Campo Mourão","2008-07-10T00:00:00",-24.100833,-52.304167,NA,NA,NA,"GBIF",2008,"PR","ID_009624","Presente",NA,NA,NA,NA
"803","Nymphaea maculata","NA","Arataca","2008-08-14T00:00:00",-15.243296,-39.412184,NA,NA,NA,"GBIF",2008,"BA","ID_009627","Presente",NA,NA,NA,NA
"804","Nymphaea maculata","Fazenda Vaca Branca, próximo ao Parque Estadual Várzeas do Rio Ivinhema.","Naviraí","2008-09-25T00:00:00",-23.116667,-53.716667,NA,NA,NA,"GBIF",2008,"MS","ID_009628","Presente",NA,NA,NA,NA
"805","Nymphaea maculata","Santo Antônio.","Taió","2008-11-02T00:00:00",-27.046389,-50.034167,NA,NA,NA,"GBIF",2008,"SC","ID_009629","Presente",NA,NA,NA,NA
"806","Nymphaea maculata","Santo Antônio","Taió","2008-11-02T00:00:00",-27.078491,-50.092415,NA,NA,NA,"GBIF",2008,"SC","ID_009630","Presente",NA,NA,NA,NA
"807","Nymphaea maculata","NA","Linhares","2007-02-09T00:00:00",-19.382877,-40.029416,NA,NA,NA,"GBIF",2007,"ES","ID_009632","Presente",NA,NA,NA,NA
"808","Nymphaea maculata","Curso de Taxonomia UFMG","Linhares","2007-02-07T00:00:00",-19.166389,-39.954167,NA,NA,NA,"GBIF",2007,"ES","ID_009633","Presente",NA,NA,NA,NA
"809","Nymphaea maculata","Funil, brejo próximo da sede. Floresta Estacional Semidecidual, brejo.","Pedra Dourada","2007-02-28T00:00:00",-20.8625,-42.138055,NA,NA,NA,"GBIF",2007,"MG","ID_009634","Presente",NA,NA,NA,NA
"810","Nymphaea maculata","Rio Guaraguaçu.","Paranaguá","2007-03-10T00:00:00",-25.75,-48.583333,NA,NA,NA,"GBIF",2007,"PR","ID_009636","Presente",NA,NA,NA,NA
"811","Nymphaea maculata","Represa Guarapiranga","São Paulo","2007-03-05T00:00:00",-23,-46.783333,NA,NA,NA,"GBIF",2007,"SP","ID_009637","Presente",NA,NA,NA,NA
"812","Nymphaea maculata","Represa Billings","São Bernardo Do Campo","2007-05-21T00:00:00",-23.766667,-46.783333,NA,NA,NA,"GBIF",2007,"SP","ID_009638","Presente",NA,NA,NA,NA
"813","Nymphaea maculata","Rodovia BR-163, próximo ao Rio Iguatemi (na várzea).","Eldorado","2007-11-03T00:00:00",-23.833889,-54.333611,NA,NA,NA,"GBIF",2007,"MS","ID_009639","Presente",NA,NA,NA,NA
"814","Nymphaea maculata","Taxonomia de Campo USP, UNICAMP, ESAlq","Linhares","2006-04-10T00:00:00",-19.382877,-40.029416,NA,NA,NA,"GBIF",2006,"ES","ID_009640","Presente",NA,NA,NA,NA
"815","Nymphaea maculata","Reserva da Companhia Vale do Rio Doce. Estrada Gávea, 16 km. Reserva da Companhia Vale do Rio Doce","Linhares","2006-04-10T00:00:00",-19.256667,-40.536111,NA,NA,NA,"GBIF",2006,"ES","ID_009641","Presente",NA,NA,NA,NA
"816","Nymphaea maculata","Parque Municipal Irmão Sirilo.","Francisco Beltrão","2006-10-25T00:00:00",-26.047731,-53.13259,NA,NA,NA,"GBIF",2006,"PR","ID_009643","Presente",NA,NA,NA,NA
"817","Nymphaea maculata","NA","Feira De Santana","2005-05-30T00:00:00",-12.193139,-39.033973,NA,NA,NA,"GBIF",2005,"BA","ID_009647","Presente",NA,NA,NA,NA
"818","Nymphaea maculata","FZB/BH - Jardim Botânico / Coleção de plantas aquáticas do JB.","Belo Horizonte","2005-09-01T00:00:00",-19.902725,-43.95999,NA,NA,NA,"GBIF",2005,"MG","ID_009648","Presente",NA,NA,NA,NA
"819","Nymphaea maculata","Represa Billings","São Bernardo Do Campo","2005-11-05T00:00:00",-23.813045,-46.55079,NA,NA,NA,"GBIF",2005,"SP","ID_009649","Presente",NA,NA,NA,NA
"820","Nymphaea maculata","Fazenda Pizzatto.","General Carneiro","2004-02-18T00:00:00",-26.472756,-51.391924,NA,NA,NA,"GBIF",2004,"PR","ID_009651","Presente",NA,NA,NA,NA
"821","Nymphaea maculata","Estação Ecológica Estadual da Mata do Cedro.","Carmópolis De Minas","2004-07-12T00:00:00",-20.561954,-44.647861,NA,NA,NA,"GBIF",2004,"MG","ID_009652","Presente",NA,NA,NA,NA
"822","Nymphaea maculata","UHE Queimado. Lagoa Formosa.","Cabeceira Grande","2004-08-25T00:00:00",-16.076231,-47.123714,NA,NA,NA,"GBIF",2004,"MG","ID_009653","Presente",NA,NA,NA,NA
"823","Nymphaea maculata","NA","Piracicaba","2004-10-18T00:00:00",-22.726533,-47.784059,NA,NA,NA,"GBIF",2004,"SP","ID_009654","Presente",NA,NA,NA,NA
"824","Nymphaea maculata","Ponta Grossa dos Fidalgos","Campos Dos Goytacazes","2004-12-11T00:00:00",-21.748234,-41.404088,NA,NA,NA,"GBIF",2004,"RJ","ID_009657","Presente",NA,NA,NA,NA
"825","Nymphaea maculata","NA","Pratânia","2003-01-09T00:00:00",-23.910278,-49.5725,NA,NA,NA,"GBIF",2003,"SP","ID_009660","Presente",NA,NA,NA,NA
"826","Nymphaea maculata","NA","Pratânia","2003-01-09T00:00:00",-23,-49.566667,NA,NA,NA,"GBIF",2003,"SP","ID_009661","Presente",NA,NA,NA,NA
"827","Nymphaea maculata","MS 145, Km 50, entre Rio Brilhante e Deodápolis.","Rio Brilhante","2002-04-19T00:00:00",-21.8575,-54.006389,NA,NA,NA,"GBIF",2002,"MS","ID_009663","Presente",NA,NA,NA,NA
"828","Nymphaea maculata","Parque Estadual de Itaúnas.","Conceição Da Barra","2002-08-25T00:00:00",-18.445267,-39.833363,NA,NA,NA,"GBIF",2002,"ES","ID_009664","Presente",NA,NA,NA,NA
"829","Nymphaea maculata","Estrada MS-436, Represa num afluente do Ribeirão Jauruzinho, MS, Figueirão a Alcinópolis.","Costa Rica","2002-09-18T00:00:00",-18.502222,-53.625278,NA,NA,NA,"GBIF",2002,"MS","ID_009668","Presente",NA,NA,NA,NA
"830","Nymphaea maculata","NA","Pratânia","2002-12-12T00:00:00",-23.910278,-49.5725,NA,NA,NA,"GBIF",2002,"SP","ID_009669","Presente",NA,NA,NA,NA
"831","Nymphaea maculata","Planta localizada no Córrego João Pedro","Linhares","2001-04-18T00:00:00",-19.382877,-40.029416,NA,NA,NA,"GBIF",2001,"ES","ID_009670","Presente",NA,NA,NA,NA
"832","Nymphaea maculata","localizado na estrada para base do instituto florestal, a 1,5 km da entreda","Teodoro Sampaio","2000-01-14T00:00:00",-22.416759,-52.373983,NA,NA,NA,"GBIF",2000,"SP","ID_009672","Presente",NA,NA,NA,NA
"833","Nymphaea maculata","Parque Estadual do Rio Doce. Lagoa Dom Helvétio., Mata Atlântica","Marliéria","2000-02-14T00:00:00",-19.705817,-42.614813,NA,NA,NA,"GBIF",2000,"MG","ID_009673","Presente",NA,NA,NA,NA
"834","Nymphaea maculata","NA","Poços De Caldas","2000-03-15T00:00:00",-21.808131,-46.563281,NA,NA,NA,"GBIF",2000,"MG","ID_009674","Presente",NA,NA,NA,NA
"835","Nymphaea maculata","ES-477, estrada que liga a BR-101 à Rodovia do Sol (ES-060), ca 3km da Rodovia do Sol. Fazenda Bonanza.","Guarapari","2000-05-18T00:00:00",-20.533333,-40.416667,NA,NA,NA,"GBIF",2000,"ES","ID_009675","Presente",NA,NA,NA,NA
"836","Nymphaea maculata","ES-477, estrada que liga a BR-101 à Rodovia do Sol (ES-060), ca 3km da Rodovia do Sol. Fazenda Bonanza.","Guarapari","2000-05-18T00:00:00",-20.32,-40.25,NA,NA,NA,"GBIF",2000,"ES","ID_009676","Presente",NA,NA,NA,NA
"837","Nymphaea maculata","Fazenda Santa Elizabeth","Jundiaí Do Sul","2000-10-16T00:00:00",-23.473498,-50.232169,NA,NA,NA,"GBIF",2000,"PR","ID_009677","Presente",NA,NA,NA,NA
"838","Nymphaea maculata","NA","Torres","1999-10-10T00:00:00",-29.335833,-49.727222,NA,NA,NA,"GBIF",1999,"RS","ID_009680","Presente",NA,NA,NA,NA
"839","Nymphaea maculata","Parque Estadual do Rio Doce, Lagoa do Bispo (Dom Elvécio).","Marliéria","1999-11-05T00:00:00",-19.705817,-42.614813,NA,NA,NA,"GBIF",1999,"MG","ID_009684","Presente",NA,NA,NA,NA
"840","Nymphaea maculata","Reservatório de Volta Grande","Miguelópolis","1998-02-18T00:00:00",-20.184741,-48.105467,NA,NA,NA,"GBIF",1998,"SP","ID_009686","Presente",NA,NA,NA,NA
"841","Nymphaea maculata","Parque Estadual do Rio Doce, trilha para a Lagoa Carioca.","Marliéria","1998-03-12T00:00:00",-19.705817,-42.614813,NA,NA,NA,"GBIF",1998,"MG","ID_009687","Presente",NA,NA,NA,NA
"842","Nymphaea maculata","Bairro Floresta Escura.","Águas De São Pedro","1998-05-23T00:00:00",-22.59865,-47.87609,NA,NA,NA,"GBIF",1998,"SP","ID_009688","Presente",NA,NA,NA,NA
"843","Nymphaea maculata","NA","São Bernardo Do Campo","1998-08-16T00:00:00",-23.813045,-46.55079,NA,NA,NA,"GBIF",1998,"SP","ID_009691","Presente",NA,NA,NA,NA
"844","Nymphaea maculata","NA","Pirassununga","1997-01-17T00:00:00",-22,-47.416667,NA,NA,NA,"GBIF",1997,"SP","ID_009692","Presente",NA,NA,NA,NA
"845","Nymphaea maculata","NA","Estrela D'oeste","1997-01-30T00:00:00",-20.265789,-50.411471,NA,NA,NA,"GBIF",1997,"SP","ID_009693","Presente",NA,NA,NA,NA
"846","Nymphaea maculata","NA","Casa Branca","1997-01-24T00:00:00",-21.80066,-47.088125,NA,NA,NA,"GBIF",1997,"SP","ID_009694","Presente",NA,NA,NA,NA
"847","Nymphaea maculata","NA","Porto Ferreira","1997-01-13T00:00:00",-21.84263,-47.44718,NA,NA,NA,"GBIF",1997,"SP","ID_009696","Presente",NA,NA,NA,NA
"848","Nymphaea maculata","NA","Mococa","1997-01-23T00:00:00",-21.44954,-47.032959,NA,NA,NA,"GBIF",1997,"SP","ID_009697","Presente",NA,NA,NA,NA
"849","Nymphaea maculata","NA","Santa Rita Do Passa Quatro","1997-01-13T00:00:00",-21.682536,-47.507915,NA,NA,NA,"GBIF",1997,"SP","ID_009698","Presente",NA,NA,NA,NA
"850","Nymphaea maculata","SP  342  Á  200  KM  DA  ROTÁRIADE  MOCOCA  .  LAGFO  AO  LADO  DA  ESTRADA.","Mococa","1997-01-23T00:00:00",-21.45,-47,NA,NA,NA,"GBIF",1997,"SP","ID_009699","Presente",NA,NA,NA,NA
"851","Nymphaea maculata","SP 340, km 243, Fazenda Água Santa.","Casa Branca","1997-01-24T00:00:00",-21.683333,-47.066667,NA,NA,NA,"GBIF",1997,"SP","ID_009701","Presente",NA,NA,NA,NA
"852","Nymphaea maculata","NA","Capão Bonito","1997-02-25T00:00:00",-24.039315,-48.289809,NA,NA,NA,"GBIF",1997,"SP","ID_009705","Presente",NA,NA,NA,NA
"853","Nymphaea maculata","Rio Tibagi.","Londrina","1997-03-23T00:00:00",-23.310278,-51.162778,NA,NA,NA,"GBIF",1997,"PR","ID_009707","Presente",NA,NA,NA,NA
"854","Nymphaea maculata","NA","Itirapina","1997-05-01T00:00:00",-22.25,-47.8,NA,NA,NA,"GBIF",1997,"SP","ID_009708","Presente",NA,NA,NA,NA
"855","Nymphaea maculata","NA","Teodoro Sampaio","1997-05-01T00:00:00",-22.55,-52.133333,NA,NA,NA,"GBIF",1997,"SP","ID_009709","Presente",NA,NA,NA,NA
"856","Nymphaea maculata","Lago Morro do Bino.","Santa Rosa Do Sul","1997-07-04T00:00:00",-29.136667,-49.700278,NA,NA,NA,"GBIF",1997,"SC","ID_009710","Presente",NA,NA,NA,NA
"857","Nymphaea maculata","NA","Bom Jesus Dos Perdões","1997-08-06T00:00:00",-23.172533,-46.478982,NA,NA,NA,"GBIF",1997,"SP","ID_009712","Presente",NA,NA,NA,NA
"858","Nymphaea maculata","NA","Tupã","1996-07-11T00:00:00",-21.916667,-50.45,NA,NA,NA,"GBIF",1996,"SP","ID_009717","Presente",NA,NA,NA,NA
"859","Nymphaea maculata","NA","Tupã","1996-07-11T00:00:00",-21.947344,-50.53463,NA,NA,NA,"GBIF",1996,"SP","ID_009721","Presente",NA,NA,NA,NA
"860","Nymphaea maculata","NA","Águas De São Pedro","1996-08-07T00:00:00",-22.59865,-47.87609,NA,NA,NA,"GBIF",1996,"SP","ID_009724","Presente",NA,NA,NA,NA
